# Name : VHPS_140_140_3.5_T3
# Stage: 1
# Units: length:mm angle:deg 
id,x,y,z
2174,376.2211,3.8495,-8.7636
2175,382.3408,3.9035,-8.3497
2176,388.5709,3.9795,-8.1463
2177,394.7854,4.0553,-7.8867
2178,400.9679,4.1350,-7.5390
2179,407.2888,4.2319,-7.4520
2180,413.4828,4.3077,-7.0834
2181,419.6714,4.3859,-6.6836
2182,425.9612,4.5714,-6.4647
2183,430.6342,4.4609,-3.0396
2184,-360.2939,-10.3409,-33.1865
2185,-355.1084,-10.2240,-36.4598
2186,-349.8591,-10.2085,-36.1105
2187,-344.6104,-10.1463,-36.3957
2188,-339.3534,-10.0556,-36.5092
2189,-334.0895,-10.0057,-36.6860
2190,-328.8193,-9.9553,-36.6717
2191,-323.5454,-9.8785,-36.3468
2192,-318.2634,-9.8136,-36.4193
2193,-312.9760,-9.7601,-36.4167
2194,-307.6836,-9.6684,-36.3562
2195,-302.3849,-9.6099,-36.3184
2196,-297.0839,-9.5417,-36.1410
2197,-291.7661,-9.4794,-36.3842
2198,-286.4548,-9.4108,-36.1718
2199,-281.1318,-9.3388,-36.1606
2200,-275.8042,-9.2773,-36.1061
2201,-270.4660,-9.2165,-36.1650
2202,-265.1205,-9.1538,-36.2378
2203,-259.7751,-9.0790,-36.1679
2204,-254.4220,-9.0189,-36.1329
2205,-249.0599,-8.9484,-36.1477
2206,-243.6896,-8.8975,-36.1897
2207,-238.3084,-8.8251,-36.2987
2208,-232.9498,-8.7393,-35.9569
2209,-227.5593,-8.6909,-36.0115
2210,-222.1914,-8.6190,-35.6627
2211,-216.7935,-8.5363,-35.6501
2212,-211.3819,-8.4697,-35.7270
2213,-205.9595,-8.4456,-35.8445
2214,-200.5630,-8.3288,-35.5792
2215,-195.1052,-8.2542,-35.9346
2216,-189.6682,-8.2710,-35.9696
2217,-184.2896,-8.1930,-35.3338
2218,-178.8643,-8.0603,-35.1369
2219,-173.4066,-7.9688,-35.1937
2220,-167.9400,-7.9335,-35.2645
2221,-162.4957,-7.7834,-35.0689
2222,-156.9719,-7.7089,-35.5108
2223,-151.6250,-7.5072,-34.3814
2224,-146.0917,-7.6751,-34.7757
2225,-140.6088,-7.5461,-34.6925
2226,-135.0644,-7.4670,-35.0308
2227,-129.1336,-7.4660,-38.1932
2228,-124.1350,-7.3570,-34.3277
2229,-118.7643,-7.3375,-33.2541
2230,-113.1964,-7.1588,-33.5506
2231,-107.6609,-7.1153,-33.5605
2232,-102.1195,-7.1323,-33.5584
2233,-96.6017,-7.0502,-33.3545
2234,-91.0740,-6.9275,-33.1736
2235,-85.5517,-6.9665,-32.9180
2236,-80.0399,-6.9959,-32.5624
2237,-74.5170,-6.6824,-32.2425
2238,-69.0027,-6.2740,-31.8402
2239,-63.4555,-6.7277,-31.5905
2240,-57.9082,-6.5030,-31.3099
2241,-52.2680,-6.4335,-31.5001
2242,-46.7326,-6.3345,-31.0802
2244,-35.7502,-6.5389,-29.7035
2245,-29.9816,-6.1581,-30.3888
2246,-24.3901,-6.1074,-30.1294
2247,-18.8120,-6.0783,-29.7729
2248,-13.2900,-5.9480,-29.1206
2249,-7.6686,-5.9692,-28.9152
2250,-2.0806,-5.9255,-28.5224
2251,3.5040,-5.8346,-28.0878
2252,9.1440,-5.7103,-27.8743
2253,14.8610,-5.6286,-27.9661
2254,20.4128,-5.5825,-27.3035
2255,26.0711,-5.4801,-27.0751
2256,31.6230,-5.4317,-26.3709
2257,37.2880,-5.3673,-26.1152
2258,42.9250,-5.2988,-25.7165
2259,48.5797,-5.2289,-25.3630
2260,54.2464,-5.1601,-25.0296
2261,59.8997,-5.0922,-24.6171
2262,65.5660,-5.0210,-24.2299
2263,71.2329,-4.9574,-23.8195
2264,76.9047,-4.8778,-23.4026
2265,82.6023,-4.8031,-23.0557
2266,88.3089,-4.7283,-22.7154
2267,93.9966,-4.6706,-22.2816
2268,99.7211,-4.5884,-21.9534
2269,105.4456,-4.5014,-21.5992
2270,111.1029,-4.4460,-20.9895
2271,116.9385,-4.3719,-20.9632
2272,122.6495,-4.2974,-20.4879
2273,128.3971,-4.2231,-20.1110
2274,134.1449,-4.1909,-19.7106
2275,139.8459,-4.1071,-19.1360
2276,145.6708,-4.0199,-18.9350
2277,151.4640,-3.9418,-18.6062
2278,157.2780,-3.8802,-18.3166
2279,163.0963,-3.7947,-18.0142
2280,168.9093,-3.7335,-17.6701
2281,174.7401,-3.6643,-17.3545
2282,180.5745,-3.5794,-17.0245
2283,186.3673,-3.5157,-16.5486
2284,192.2553,-3.4510,-16.3259
2285,198.1857,-3.3757,-16.1975
2286,204.0196,-3.2908,-15.7677
2287,209.8718,-3.2324,-15.3670
2288,215.7962,-3.1600,-15.1431
2289,221.7329,-3.0924,-14.9261
2290,227.6908,-3.0033,-14.7403
2291,233.6119,-2.9120,-14.4290
2292,239.5504,-2.8321,-14.1394
2293,245.5225,-2.7873,-13.9133
2294,251.5047,-2.7090,-13.6873
2295,257.5012,-2.6430,-13.4726
2296,263.4135,-2.5609,-13.0183
2297,269.4614,-2.5004,-12.8837
2298,275.5204,-2.4146,-12.7495
2299,281.5053,-2.3452,-12.4058
2300,287.5333,-2.2842,-12.1445
2301,293.5790,-2.1997,-11.9013
2302,299.6481,-2.1226,-11.6897
2303,305.6962,-2.0341,-11.4029
2304,311.7733,-1.9798,-11.1607
2305,317.8364,-1.9134,-10.8618
2306,323.9264,-1.8284,-10.6016
2307,330.0407,-1.7463,-10.3729
2308,336.1697,-1.6751,-10.1531
2309,342.2972,-1.5932,-9.9058
2310,348.6780,-1.9673,-10.1957
2311,354.7625,-1.7133,-9.8020
2312,360.8112,-1.3766,-9.3097
2313,366.9490,-1.3019,-8.9901
2314,373.1644,-1.2209,-8.8146
2315,379.3510,-1.1698,-8.5534
2316,385.5783,-1.0705,-8.3549
2317,391.7701,-0.9820,-8.0589
2318,398.0422,-0.9093,-7.9063
2319,404.2564,-0.8426,-7.6109
2320,410.5322,-0.7786,-7.4185
2321,416.6527,-0.7220,-6.8903
2322,423.0906,-0.6321,-6.9774
2323,428.6761,-0.5768,-5.3510
2324,432.4828,-0.6368,-0.2374
2325,-357.6876,-14.8499,-37.6955
2326,-352.4730,-14.8997,-40.5532
2327,-347.2078,-14.7909,-40.2406
2328,-341.9410,-14.7703,-40.4270
2329,-336.6669,-14.6968,-40.5062
2330,-331.3863,-14.6564,-40.5151
2331,-326.0972,-14.6642,-40.9612
2332,-320.8106,-14.4457,-40.1704
2333,-315.5071,-14.4530,-40.6487
2334,-310.2062,-14.3953,-40.3838
2335,-304.9010,-14.3154,-40.1201
2336,-299.5880,-14.2557,-40.0090
2337,-294.2564,-14.2144,-40.4018
2338,-288.9338,-14.1100,-40.1937
2339,-283.6210,-14.0519,-39.5454
2340,-278.2749,-13.9715,-39.7575
2341,-272.9204,-13.9758,-39.9845
2342,-267.5742,-13.9253,-39.8407
2343,-262.2286,-13.8234,-39.5746
2344,-256.8708,-13.7568,-39.4579
2345,-251.5089,-13.7015,-39.3124
2346,-246.1424,-13.6064,-39.1541
2347,-240.7666,-13.5606,-39.0586
2348,-235.3646,-13.5295,-39.2790
2349,-230.0163,-13.4149,-38.5922
2350,-224.6349,-13.3464,-38.3425
2351,-219.2247,-13.3226,-38.4107
2352,-213.8236,-13.2731,-38.2713
2353,-208.4386,-13.1738,-37.8676
2354,-203.0214,-13.0696,-37.7951
2355,-197.6096,-13.0553,-37.5894
2356,-192.1805,-12.9909,-37.5132
2357,-186.7969,-12.8801,-36.8970
2358,-181.3619,-12.8387,-36.7709
2359,-175.9385,-12.7143,-36.4746
2360,-170.5074,-12.6980,-36.2023
2361,-165.0878,-12.4237,-35.7824
2362,-159.6108,-12.5189,-35.8256
2363,-154.1652,-12.4347,-35.5401
2364,-148.7278,-12.3955,-35.1432
2365,-143.2812,-12.3065,-34.7854
2366,-137.8201,-12.3222,-34.5020
2367,-132.3031,-12.2409,-34.6041
2368,-126.8917,-12.1869,-33.8639
2369,-121.4157,-12.0878,-33.5747
2370,-115.8790,-12.0635,-33.6718
2371,-110.3811,-11.9417,-33.4481
2372,-104.9182,-11.8683,-32.9496
2373,-99.5301,-11.8435,-31.9346
2374,-94.0270,-11.7630,-31.6509
2375,-88.5289,-11.6937,-31.3009
2376,-83.0457,-11.6398,-30.8265
2377,-77.5403,-11.5566,-30.4582
2378,-72.0217,-11.4917,-30.1361
2379,-66.4916,-11.4288,-29.8470
2380,-60.9718,-11.3726,-29.4664
2381,-55.4600,-11.2951,-29.0121
2382,-49.9162,-11.2153,-28.7041
2383,-44.4057,-11.1877,-28.1877
2384,-38.8166,-11.0818,-28.0558
2385,-33.2880,-11.0177,-27.5774
2386,-27.7250,-10.9482,-27.2465
2387,-22.1156,-10.8721,-27.1128
2388,-16.5925,-10.8212,-26.5271
2389,-11.0255,-10.7502,-26.1285
2390,-5.5066,-10.6733,-25.4796
2391,0.1119,-10.6080,-25.2672
2392,5.7198,-10.5444,-24.9743
2393,11.3081,-10.4913,-24.5648
2394,16.9297,-10.4285,-24.2745
2395,22.5092,-10.3666,-23.7745
2396,28.1712,-10.2741,-23.5993
2397,33.7901,-10.2196,-23.2126
2398,39.4313,-10.1424,-22.8911
2399,45.0419,-10.0773,-22.4185
2400,50.6973,-10.0114,-22.1001
2401,56.4240,-9.9095,-22.0326
2402,62.0877,-9.8307,-21.6878
2403,67.7716,-9.7696,-21.3932
2404,73.4616,-9.7433,-21.0931
2405,79.1597,-9.6834,-20.7957
2406,84.8382,-9.6040,-20.3997
2407,90.5574,-9.5408,-20.1249
2408,96.2786,-9.4683,-19.8293
2409,102.0159,-9.3944,-19.5626
2410,107.7853,-9.3361,-19.3789
2411,113.4865,-9.2636,-18.9337
2412,119.2797,-9.1940,-18.7741
2413,125.0682,-9.1440,-18.5690
2414,130.8256,-9.0541,-18.2334
2415,136.6139,-8.9915,-17.9722
2416,142.4106,-8.9460,-17.7105
2417,148.2353,-8.8536,-17.5106
2418,154.0904,-8.7810,-17.3767
2419,159.9513,-8.7166,-17.2309
2420,165.7426,-8.6560,-16.8439
2421,171.5996,-8.5771,-16.6312
2422,177.4425,-8.5029,-16.3489
2423,183.3182,-8.4508,-16.1369
2424,189.2063,-8.3854,-15.9337
2425,195.1151,-8.3049,-15.7629
2426,201.0050,-8.2201,-15.5102
2427,206.8960,-8.1686,-15.2345
2428,212.8162,-8.1132,-15.0144
2429,218.7350,-8.0314,-14.7641
2430,224.6937,-7.9620,-14.5963
2431,230.6446,-7.8909,-14.3803
2432,236.5999,-7.8286,-14.1495
2433,242.5830,-7.7449,-13.9661
2434,248.5585,-7.6532,-13.7362
2435,254.5451,-7.6168,-13.5091
2436,260.5335,-7.5387,-13.2612
2437,266.5303,-7.4648,-13.0092
2438,272.5998,-7.4042,-12.9140
2439,278.5903,-7.3399,-12.5955
2440,284.6315,-7.2701,-12.3778
2441,290.7105,-7.1897,-12.2264
2442,296.7747,-7.1308,-12.0130
2443,302.8163,-7.0566,-11.7209
2444,308.9035,-6.9952,-11.5126
2445,314.9812,-6.9169,-11.2572
2446,321.0620,-6.8453,-10.9849
2447,327.1532,-6.7850,-10.7128
2448,333.2993,-6.7016,-10.5417
2449,339.4153,-6.6372,-10.2777
2450,345.5800,-6.5712,-10.0986
2451,351.7409,-6.5569,-9.8862
2452,357.9969,-6.4951,-9.8575
2453,364.1337,-6.3835,-9.5434
2454,370.2818,-6.2844,-9.2312
2455,376.4791,-6.2060,-9.0016
2456,382.6914,-6.1504,-8.7803
2457,388.9031,-6.0631,-8.5342
2458,395.1179,-5.9892,-8.2714
2459,401.3522,-5.9345,-8.0262
2460,407.6194,-5.8700,-7.8253
2461,413.8141,-5.7675,-7.4546
2462,419.9867,-5.7248,-7.0190
2463,426.4502,-5.8833,-7.1412
2464,431.2356,-5.5961,-3.9321
2465,-360.2524,-19.6569,-37.8858
2466,-355.0767,-19.5798,-43.1512
2467,-349.8083,-19.5091,-43.1820
2468,-344.5321,-19.4715,-42.9583
2469,-339.2518,-19.3981,-42.8464
2470,-333.9663,-19.3193,-42.8525
2471,-328.6759,-19.2708,-42.5278
2472,-323.3772,-19.2143,-42.8231
2473,-318.0791,-19.1318,-42.3236
2474,-312.7737,-19.0941,-42.1472
2475,-307.4611,-19.0516,-42.0998
2476,-302.1510,-18.9964,-41.6588
2477,-296.8332,-18.9349,-41.4062
2478,-291.5172,-18.8545,-40.9356
2479,-286.1868,-18.8219,-40.8212
2480,-280.8553,-18.7289,-40.5881
2481,-275.5203,-18.6656,-40.3236
2482,-270.1842,-18.5638,-39.9827
2483,-264.8353,-18.4938,-39.8327
2484,-259.4883,-18.4717,-39.5340
2485,-254.1429,-18.4459,-39.1224
2486,-248.7521,-18.3638,-39.4632
2487,-243.4327,-18.2982,-38.4469
2488,-238.0823,-18.1680,-37.9381
2489,-232.7163,-18.1179,-37.6178
2490,-227.3101,-18.1103,-37.8109
2491,-221.9403,-18.0133,-37.4000
2492,-216.5640,-17.9644,-37.0231
2493,-211.1909,-17.8928,-36.5564
2494,-205.8194,-17.8175,-36.0304
2495,-200.4258,-17.7562,-35.7222
2496,-195.0379,-17.6640,-35.2996
2497,-189.6279,-17.6457,-35.0695
2498,-184.2328,-17.5601,-34.6341
2499,-178.8231,-17.4915,-34.3044
2500,-173.4128,-17.4277,-33.9356
2501,-167.9978,-17.3698,-33.5704
2502,-162.5850,-17.3097,-33.1445
2503,-157.1768,-17.2470,-32.6427
2504,-151.7408,-17.1702,-32.3449
2505,-146.3159,-17.1076,-31.9147
2506,-140.8580,-17.0419,-31.7131
2507,-135.4159,-16.9875,-31.3435
2508,-129.9686,-16.9186,-30.9777
2509,-124.5301,-16.8413,-30.5121
2510,-119.0730,-16.7841,-30.1496
2511,-113.6402,-16.6906,-29.5844
2512,-108.1647,-16.6138,-29.2845
2513,-102.6622,-16.5811,-29.1253
2514,-97.1754,-16.5431,-28.8229
2515,-91.6942,-16.4830,-28.4503
2516,-86.2075,-16.4086,-28.0798
2517,-80.7147,-16.3274,-27.7153
2518,-75.1255,-16.2165,-27.8887
2519,-69.6214,-16.2694,-27.5146
2520,-64.1670,-16.1559,-26.8308
2521,-58.6825,-16.0793,-26.2963
2522,-53.0785,-16.0125,-26.3881
2523,-47.6110,-15.9668,-25.7046
2524,-42.0372,-15.8966,-25.5596
2525,-36.5646,-15.8280,-24.8577
2526,-30.8771,-15.7232,-25.2220
2527,-25.3722,-15.6960,-24.6274
2528,-19.7598,-15.6695,-24.5343
2529,-14.1884,-15.5801,-24.2089
2530,-8.6382,-15.4769,-23.7544
2531,-2.9875,-15.4462,-23.7372
2532,2.6230,-15.3786,-23.4994
2533,8.2039,-15.3305,-23.0972
2534,13.8531,-15.2389,-22.9690
2535,19.4473,-15.1926,-22.5682
2536,25.0940,-15.1039,-22.3645
2537,30.7525,-15.0489,-22.1782
2538,36.3915,-14.9697,-21.8799
2539,42.0513,-14.9012,-21.6368
2540,47.7433,-14.8468,-21.4919
2541,53.3874,-14.7722,-21.1262
2542,59.0921,-14.7091,-20.9691
2543,64.8397,-14.6136,-20.9439
2544,70.5500,-14.5550,-20.7425
2545,76.1771,-14.5433,-20.2018
2546,81.9363,-14.4651,-20.1241
2547,87.6461,-14.3742,-19.8347
2548,93.4013,-14.3293,-19.6792
2549,99.1545,-14.2610,-19.4861
2550,104.8904,-14.2031,-19.2032
2551,110.6583,-14.1465,-19.0023
2552,116.4416,-14.0831,-18.8243
2553,122.2249,-14.0102,-18.6167
2554,128.0396,-13.9510,-18.4835
2555,133.8166,-13.8942,-18.1974
2556,139.6293,-13.8336,-17.9992
2557,145.4425,-13.7736,-17.7740
2558,151.2674,-13.6965,-17.5581
2559,157.1131,-13.6199,-17.3783
2560,162.9600,-13.5627,-17.1736
2561,168.8393,-13.4969,-17.0391
2562,174.6499,-13.4343,-16.6699
2563,180.5391,-13.3701,-16.5089
2564,186.4181,-13.3198,-16.2895
2565,192.3164,-13.2360,-16.0990
2566,198.2046,-13.1800,-15.8516
2567,204.1109,-13.1167,-15.6296
2568,210.0417,-13.0461,-15.4489
2569,215.9659,-12.9772,-15.2228
2570,221.9044,-12.9235,-15.0094
2571,227.8636,-12.8532,-14.8253
2572,233.8080,-12.7831,-14.5747
2573,239.7797,-12.7280,-14.3707
2574,245.7616,-12.6661,-14.1670
2575,251.7234,-12.5812,-13.8852
2576,257.7408,-12.5382,-13.7210
2577,263.7518,-12.4648,-13.5140
2578,269.7637,-12.4153,-13.2833
2579,275.7929,-12.3142,-13.0707
2580,281.8352,-12.2509,-12.8643
2581,287.8666,-12.2062,-12.6060
2582,293.9706,-12.1587,-12.4985
2583,299.9788,-12.0669,-12.1348
2584,306.0658,-12.0079,-11.9354
2585,312.1360,-11.9389,-11.6713
2586,318.2321,-11.8736,-11.4436
2587,324.3393,-11.8146,-11.2168
2588,330.4144,-11.7338,-10.8925
2589,336.5678,-11.6419,-10.7225
2590,342.7886,-11.5938,-10.6778
2591,348.9001,-11.5411,-10.3636
2592,355.0806,-11.4621,-10.1785
2593,361.2272,-11.4198,-9.8950
2594,367.4527,-11.3323,-9.7589
2595,373.5860,-11.2735,-9.4005
2596,379.7991,-11.2066,-9.1899
2597,385.9984,-11.1360,-8.9264
2598,392.1965,-11.0956,-8.6376
2599,398.4453,-11.0144,-8.4315
2600,404.6976,-10.9391,-8.2090
2601,410.9010,-10.8682,-7.8643
2602,417.2745,-10.8163,-7.8405
2603,423.4491,-10.7266,-7.3940
2604,429.0846,-10.5629,-5.8631
2605,432.9723,-10.5697,-0.9043
2606,-357.6237,-24.2958,-41.3951
2607,-352.3782,-24.1938,-42.6493
2608,-347.1047,-24.1353,-42.2137
2609,-341.8279,-24.0533,-41.7225
2610,-336.5489,-24.0011,-41.5678
2611,-331.2655,-23.9376,-41.1836
2612,-325.9778,-23.8855,-40.9455
2613,-320.6848,-23.8205,-40.8207
2614,-315.3916,-23.7654,-40.2934
2615,-310.0909,-23.6794,-40.0852
2616,-304.7884,-23.6091,-39.7278
2617,-299.4821,-23.5634,-39.3724
2618,-294.1718,-23.5170,-39.0314
2619,-288.8580,-23.4475,-38.6803
2620,-283.5424,-23.3844,-38.2660
2621,-278.2205,-23.3190,-37.9357
2622,-272.8964,-23.2566,-37.5575
2623,-267.5704,-23.1938,-37.1416
2624,-262.2351,-23.1383,-36.8489
2625,-256.8982,-23.0660,-36.5009
2626,-251.5615,-22.9957,-36.0782
2627,-246.2148,-22.9415,-35.7670
2628,-240.8631,-22.8778,-35.4672
2629,-235.5153,-22.8208,-35.0390
2630,-230.1502,-22.7618,-34.8136
2631,-224.7971,-22.7006,-34.3494
2632,-219.4552,-22.6465,-33.6909
2633,-214.0645,-22.5811,-33.6283
2634,-208.6832,-22.5061,-33.3756
2635,-203.3096,-22.4516,-32.9745
2636,-197.9342,-22.4012,-32.5489
2637,-192.5607,-22.3364,-32.0613
2638,-187.1585,-22.2719,-31.8372
2639,-181.7362,-22.1904,-31.7616
2640,-176.3372,-22.1725,-31.3962
2641,-170.9308,-22.0907,-31.0611
2642,-165.5213,-22.0805,-30.7087
2643,-160.0929,-22.0663,-30.4824
2644,-154.6708,-21.9220,-30.1592
2645,-149.2315,-21.7975,-29.9368
2646,-143.8262,-21.7713,-29.3934
2647,-138.3610,-21.7320,-29.2907
2648,-132.9280,-21.7158,-28.8936
2649,-127.5296,-21.4107,-28.2127
2650,-121.9996,-21.4546,-28.4544
2651,-116.2562,-21.6953,-30.1255
2652,-111.0421,-21.3695,-28.0478
2653,-105.5700,-21.2594,-27.7397
2654,-100.0825,-21.2838,-27.4945
2655,-94.6099,-21.2526,-27.1163
2656,-89.0905,-21.0948,-27.0013
2657,-83.5916,-21.0603,-26.7162
2658,-78.0696,-21.0008,-26.5349
2659,-72.5697,-21.1486,-26.1813
2660,-67.0500,-20.8540,-25.9177
2661,-61.5091,-20.8525,-25.7334
2662,-55.9480,-20.7782,-25.6234
2663,-50.3994,-20.7144,-25.4063
2664,-44.8429,-20.7138,-25.1947
2665,-39.3043,-20.6413,-24.8561
2666,-33.7379,-20.4858,-24.6304
2667,-28.1632,-20.4485,-24.4099
2668,-22.5548,-20.4551,-24.3201
2669,-16.9489,-20.4081,-24.1809
2670,-11.3788,-20.3129,-23.8372
2671,-5.7605,-20.2367,-23.6885
2672,-0.1428,-20.1610,-23.5017
2673,5.4570,-20.1258,-23.2006
2674,11.0739,-20.0729,-22.9457
2675,16.6938,-19.9821,-22.6736
2676,22.3687,-19.9346,-22.6056
2677,28.0317,-19.8991,-22.4514
2678,33.6642,-19.8190,-22.1383
2679,39.3315,-19.7578,-21.9385
2680,44.9987,-19.7004,-21.7067
2681,50.6791,-19.6281,-21.4969
2682,56.3687,-19.5738,-21.2924
2683,62.0682,-19.5114,-21.0952
2684,67.7698,-19.4552,-20.8747
2685,73.4809,-19.3908,-20.6605
2686,79.2201,-19.3323,-20.5195
2687,84.9067,-19.2443,-20.1560
2688,90.6665,-19.2017,-20.0287
2689,96.4273,-19.1435,-19.8736
2690,102.1784,-19.0856,-19.6535
2691,107.9328,-19.0261,-19.4160
2692,113.7036,-18.9589,-19.2059
2693,119.5011,-18.9113,-19.0563
2694,125.3009,-18.8416,-18.8844
2695,131.1099,-18.7832,-18.7125
2696,136.8981,-18.7247,-18.4440
2697,142.7090,-18.6632,-18.2214
2698,148.5276,-18.6059,-17.9947
2699,154.3619,-18.5431,-17.7895
2700,160.2040,-18.5047,-17.5798
2701,166.0361,-18.4311,-17.3123
2702,171.9314,-18.3648,-17.2081
2703,177.7762,-18.3010,-16.9240
2704,183.6573,-18.2397,-16.7205
2705,189.5601,-18.1790,-16.5526
2706,195.4443,-18.1318,-16.3033
2707,201.3567,-18.0731,-16.1075
2708,207.2553,-18.0014,-15.8460
2709,213.2412,-17.9453,-15.8006
2710,219.1193,-17.8796,-15.4293
2711,225.0722,-17.8099,-15.2380
2712,231.0196,-17.7455,-15.0051
2713,237.0102,-17.6658,-14.8609
2714,242.9565,-17.6175,-14.5723
2715,248.9138,-17.5463,-14.2882
2716,254.9414,-17.4887,-14.1603
2717,260.9338,-17.4590,-13.9148
2718,266.9290,-17.3897,-13.6517
2719,272.9551,-17.3207,-13.4409
2720,279.0128,-17.2647,-13.2827
2721,285.0485,-17.1997,-13.0441
2722,291.0770,-17.1520,-12.7629
2723,297.1755,-17.0912,-12.6260
2724,303.2627,-17.0183,-12.4359
2725,309.3215,-16.9560,-12.1532
2726,315.4143,-16.8878,-11.9263
2727,321.5531,-16.8121,-11.7810
2728,327.6061,-16.7626,-11.4134
2729,333.7067,-16.7193,-11.1319
2730,339.9281,-16.6213,-11.0987
2731,346.0364,-16.5670,-10.7860
2732,352.1896,-16.5344,-10.5496
2733,358.3441,-16.4579,-10.2927
2734,364.5042,-16.3898,-10.0244
2735,370.7248,-16.3033,-9.8632
2736,376.8915,-16.2658,-9.5622
2737,383.0953,-16.2033,-9.3173
2738,389.3406,-16.1535,-9.1361
2739,395.5716,-16.0718,-8.9012
2740,401.8420,-16.0266,-8.7241
2741,408.0904,-15.9625,-8.4782
2742,414.3227,-15.9006,-8.1771
2743,420.5469,-15.8349,-7.8385
2744,426.5204,-15.7456,-6.9813
2745,431.5759,-15.7401,-4.3043
2746,-360.0928,-28.7756,-35.2853
2747,-354.9104,-28.7177,-39.3937
2748,-349.6556,-28.7607,-39.5665
2749,-344.3911,-28.6737,-39.2483
2750,-339.1227,-28.6299,-38.9631
2751,-333.8504,-28.5789,-38.5312
2752,-328.5747,-28.5132,-38.2214
2753,-323.2954,-28.4451,-37.8685
2754,-318.0107,-28.4000,-37.6795
2755,-312.7232,-28.3198,-37.3566
2756,-307.4337,-28.2796,-36.9231
2757,-302.1358,-28.2083,-36.7428
2758,-296.8383,-28.1450,-36.3476
2759,-291.5375,-28.0570,-35.9509
2760,-286.2276,-28.0161,-35.7279
2761,-280.9178,-27.9743,-35.3677
2762,-275.5922,-27.8733,-35.3269
2763,-270.2742,-27.8625,-34.9564
2764,-264.9622,-27.7818,-34.3748
2765,-259.6289,-27.7636,-34.1766
2766,-254.2879,-27.7022,-34.0353
2767,-248.9535,-27.6416,-33.6772
2768,-243.6003,-27.5667,-33.5715
2769,-238.2293,-27.5710,-33.6527
2770,-232.8735,-27.4533,-33.4047
2771,-227.5369,-27.3477,-32.8123
2772,-222.1804,-27.3304,-32.4529
2773,-216.8131,-27.2728,-32.1825
2774,-211.4366,-27.2201,-31.9670
2775,-206.0572,-27.1627,-31.7254
2776,-200.6619,-27.0860,-31.6071
2777,-195.2677,-27.0454,-31.4114
2778,-189.8762,-26.9757,-31.1295
2779,-184.4745,-26.9273,-30.9007
2780,-179.0753,-26.8328,-30.5963
2781,-173.6584,-26.7683,-30.4145
2782,-168.2469,-26.7032,-30.1289
2783,-162.8262,-26.6752,-29.8806
2784,-157.3694,-26.6379,-29.8972
2785,-151.9443,-26.5834,-29.5877
2786,-146.5415,-26.5867,-29.0537
2787,-141.0657,-26.3834,-29.0769
2788,-135.6004,-26.4786,-28.9523
2789,-130.1549,-26.3384,-28.6378
2790,-124.7079,-26.2455,-28.2948
2791,-119.0998,-26.2510,-29.0595
2792,-113.7251,-26.1297,-28.1177
2793,-108.2516,-26.0437,-27.8386
2794,-102.7836,-26.0256,-27.4846
2795,-97.2778,-25.9741,-27.3414
2796,-91.7883,-25.9192,-27.0532
2797,-86.2637,-25.8525,-26.9460
2798,-80.7672,-25.7558,-26.6276
2799,-75.2390,-25.6773,-26.4625
2800,-69.7092,-25.6786,-26.2657
2801,-64.1760,-25.6263,-26.0515
2802,-58.6360,-25.5715,-25.8393
2803,-53.0815,-25.5090,-25.6690
2804,-47.5344,-25.4564,-25.4223
2805,-41.9627,-25.3896,-25.2708
2806,-36.3916,-25.3253,-25.0785
2807,-30.8147,-25.2980,-24.8792
2808,-25.2326,-25.2183,-24.6723
2809,-19.6486,-25.1584,-24.4394
2810,-14.0586,-25.1090,-24.2027
2811,-8.4426,-25.0595,-24.0550
2812,-2.8341,-24.9976,-23.8372
2813,2.7808,-24.9279,-23.6164
2814,8.4050,-24.8750,-23.4042
2815,14.0310,-24.8336,-23.1675
2816,19.6755,-24.7778,-22.9795
2817,25.3254,-24.7179,-22.7815
2818,30.9817,-24.6610,-22.5786
2819,36.6432,-24.6034,-22.3650
2820,42.3187,-24.5473,-22.1768
2821,47.9871,-24.4802,-21.9289
2822,53.6785,-24.4258,-21.7416
2823,59.3749,-24.3686,-21.5424
2824,65.0706,-24.3117,-21.3093
2825,70.7874,-24.2608,-21.1261
2826,76.4962,-24.2057,-20.8826
2827,82.2277,-24.1356,-20.6931
2828,87.9645,-24.0754,-20.4923
2829,93.7036,-24.0271,-20.2694
2830,99.4667,-23.9772,-20.1019
2831,105.2243,-23.9209,-19.8849
2832,110.9919,-23.8538,-19.6734
2833,116.7602,-23.8019,-19.4351
2834,122.5650,-23.7461,-19.2904
2835,128.3380,-23.6797,-19.0106
2836,134.1400,-23.6167,-18.7981
2837,139.9527,-23.5800,-18.5914
2838,145.7471,-23.5031,-18.2990
2839,151.6186,-23.4539,-18.2212
2840,157.4451,-23.4060,-17.9731
2841,163.3006,-23.3351,-17.7869
2842,169.1626,-23.2725,-17.5922
2843,175.0669,-23.2190,-17.4953
2844,180.9280,-23.1745,-17.2408
2845,186.7863,-23.0936,-16.9521
2846,192.6885,-23.0630,-16.7640
2847,198.5660,-23.0013,-16.4784
2848,204.5112,-22.9477,-16.3579
2849,210.3947,-22.8886,-16.0367
2850,216.3805,-22.8065,-15.9735
2851,222.2839,-22.7765,-15.6549
2852,228.2051,-22.7355,-15.3603
2853,234.1786,-22.6544,-15.1814
2854,240.1632,-22.5957,-15.0041
2855,246.1182,-22.5573,-14.7228
