# Name : VHPS_140_140_3.5_T3
# Stage: 151
# Units: length:mm angle:deg 
id,x,y,z
1508,-219.0521,15.0560,-29.2820
1509,-213.6936,15.1512,-29.1035
1510,-208.3175,15.2218,-28.9904
1511,-202.9563,15.2846,-28.8242
1512,-197.5882,15.3911,-28.5797
1513,-192.1849,15.4743,-28.3212
1514,-186.8175,15.5585,-28.1271
1515,-181.4446,15.6318,-27.9603
1516,-176.0470,15.7162,-27.8767
1517,-170.6121,15.7734,-27.4569
1518,-165.2725,15.8805,-27.3543
1519,-159.8649,15.8879,-27.1032
1520,-154.4353,16.0068,-26.9228
1521,-149.0283,16.1151,-26.7965
1522,-143.4977,16.2353,-26.6247
1523,-138.0524,16.2730,-26.5352
1524,-132.7626,16.3127,-26.1893
1525,-127.2728,16.4372,-25.9888
1526,-121.8008,16.5134,-25.7890
1527,-116.3472,16.5927,-25.6308
1528,-110.8921,16.7027,-25.4387
1529,-105.3937,16.7597,-25.2277
1530,-99.9764,16.8046,-24.8615
1531,-94.5451,16.7005,-24.6459
1532,-88.9749,17.0126,-24.5481
1533,-83.4763,17.0909,-24.3738
1534,-77.9563,17.1922,-24.2024
1535,-72.4707,17.2722,-23.7807
1536,-66.9408,17.3552,-23.8880
1537,-61.4713,17.4126,-23.5950
1538,-55.9197,17.5122,-23.4180
1539,-50.3759,17.5727,-23.2625
1540,-44.8610,17.6910,-23.0460
1541,-39.3141,17.7488,-22.8932
1542,-33.7334,17.8445,-22.6131
1543,-28.1902,17.8828,-22.4025
1544,-22.6000,18.0064,-22.2508
1545,-17.0342,18.0890,-22.0242
1546,-11.4393,18.1707,-21.7872
1547,-5.8616,18.2634,-21.6476
1548,-0.2602,18.3233,-21.4815
1549,5.3874,18.4455,-21.4256
1550,10.9613,18.5014,-21.0583
1551,16.5618,18.6001,-20.8535
1552,22.1979,18.6732,-20.6121
1553,27.8350,18.7657,-20.4148
1554,33.4860,18.8381,-20.2770
1555,39.1382,18.9491,-20.0425
1556,44.7879,19.0198,-19.8332
1557,50.4390,19.1154,-19.5988
1558,56.1383,19.1746,-19.3575
1559,61.8131,19.2721,-19.2058
1560,67.4753,19.3483,-18.9817
1561,73.2235,19.4348,-18.7804
1562,78.9147,19.5508,-18.6283
1563,84.6146,19.6256,-18.3432
1564,90.3399,19.7171,-18.2186
1565,96.0542,19.7816,-17.9757
1566,101.8162,19.8429,-17.9002
1567,107.5589,19.9836,-17.6813
1568,113.3150,20.0848,-17.2944
1569,119.0868,20.1586,-17.2397
1570,124.8302,20.2072,-17.0115
1571,130.6647,20.3575,-17.1977
1572,136.4518,20.4344,-16.8346
1573,142.2650,20.4799,-16.5503
1574,148.0842,20.5605,-16.3273
1575,153.8663,20.7063,-15.9968
1576,159.8015,20.7521,-15.9312
1577,165.6300,20.7947,-15.6784
1578,171.4448,20.9495,-15.5708
1579,177.3645,21.0281,-15.5467
1580,183.1981,21.0937,-15.2499
1581,189.1255,21.2123,-15.2047
1582,194.9825,21.2885,-14.9831
1583,200.8854,21.3839,-14.7794
1584,206.8150,21.4632,-14.5887
1585,212.7478,21.5489,-14.4080
1586,218.6793,21.6349,-14.2288
1587,224.6685,21.7349,-14.1808
1588,230.7004,21.8246,-14.1360
1589,236.4617,21.8955,-13.4683
1590,242.6101,21.9872,-13.6518
1591,248.6380,22.0822,-13.6407
1592,254.6833,22.2122,-13.5971
1593,260.7649,22.2897,-13.5852
1594,266.8014,22.3797,-13.4794
1595,272.8128,22.4944,-13.2594
1596,278.8083,22.5425,-12.8594
1597,285.0116,22.6032,-13.1486
1598,291.0457,22.6719,-12.8219
1599,297.1850,22.8418,-12.7888
1600,303.4293,22.9295,-12.9355
1601,309.4741,23.0499,-12.7617
1602,315.6728,23.1387,-12.7332
1603,321.7517,23.2231,-12.4071
1604,327.7287,23.2738,-11.8679
1605,334.1802,23.4250,-12.3932
1606,340.3806,23.4900,-12.4466
1607,346.6762,23.5804,-12.4152
1608,352.8738,23.6867,-12.2593
1609,359.0728,23.7777,-12.1292
1610,365.3432,23.8646,-12.0153
1611,371.6095,23.9769,-11.9183
1612,377.9576,24.0932,-11.9798
1613,384.2217,24.1756,-11.8163
1614,390.4932,24.2725,-11.6505
1615,396.7210,24.3437,-11.3670
1616,403.0122,24.4042,-11.2779
1617,409.4404,24.5689,-11.4538
1618,415.9242,24.6310,-11.4997
1619,422.0407,24.8327,-10.9327
1620,427.7507,24.7342,-9.6345
1621,431.2597,24.8662,-3.9220
1622,-359.0728,8.3527,-32.1056
1623,-353.8637,8.4149,-33.5870
1624,-348.6430,8.5185,-33.6557
1625,-343.3866,8.6108,-33.6464
1626,-338.1677,8.6919,-33.6770
1627,-332.9334,8.7505,-33.4832
1628,-327.6697,8.8265,-33.3605
1629,-322.4116,8.9052,-33.1248
1630,-317.1816,8.9898,-33.1246
1631,-311.8848,9.0398,-32.8787
1632,-306.6418,9.1162,-32.8420
1633,-301.3171,9.1996,-32.8535
1634,-296.0575,9.2849,-32.5587
1635,-290.7961,9.3568,-32.0663
1636,-285.5172,9.4532,-31.9898
1637,-280.1927,9.5091,-31.8351
1638,-274.8837,9.5997,-31.8710
1639,-269.5882,9.6764,-31.6416
1640,-264.2700,9.7491,-31.4314
1641,-259.0217,9.8538,-31.3154
1642,-253.5822,9.9135,-30.7314
1643,-248.3288,9.9573,-30.6956
1644,-242.9796,10.0622,-30.9027
1645,-237.6879,10.1050,-30.4329
1646,-232.3174,10.2090,-30.1796
1647,-226.9773,10.2791,-30.0532
1648,-221.6321,10.3541,-29.9129
1649,-216.2769,10.4380,-29.7139
1650,-210.9044,10.5183,-29.4769
1651,-205.5442,10.6047,-29.2848
1652,-200.1790,10.6634,-29.0446
1653,-194.7953,10.7318,-28.8460
1654,-189.4231,10.8367,-28.7367
1655,-184.0285,10.9143,-28.4291
1656,-178.6578,10.9709,-28.2796
1657,-173.2448,11.0490,-28.0784
1658,-167.8366,11.1212,-27.8193
1659,-162.4449,11.1998,-27.7369
1660,-157.0189,11.3168,-27.4415
1661,-151.5863,11.3540,-27.1461
1662,-146.1618,11.4347,-27.0919
1663,-140.7473,11.5303,-26.9013
1664,-135.3040,11.6036,-26.5884
1665,-129.8722,11.6671,-26.5522
1666,-124.4024,11.8026,-26.4905
1667,-118.9250,11.8749,-26.2391
1668,-113.5012,11.9234,-25.9022
1669,-108.0165,12.0155,-25.7524
1670,-102.5570,12.1108,-25.4150
1671,-97.1926,12.0999,-25.5103
1672,-91.6515,12.2555,-25.0985
1673,-86.0843,12.3058,-24.9247
1674,-80.6117,12.3042,-24.4606
1675,-75.0691,12.4725,-24.4920
1676,-69.5415,12.5460,-24.3881
1677,-64.0397,12.6352,-24.2700
1678,-58.5313,12.7156,-23.9899
1679,-52.9961,12.8083,-23.7691
1680,-47.4559,12.8966,-23.5959
1681,-41.9219,12.9601,-23.4432
1682,-36.3284,13.0474,-23.2852
1683,-30.8021,13.1189,-22.9624
1684,-25.1967,13.2084,-22.8747
1685,-19.6272,13.2878,-22.5188
1686,-14.0570,13.3524,-22.4872
1687,-8.4433,13.4540,-22.3580
1688,-2.8524,13.5051,-22.1896
1689,2.7393,13.5842,-21.9285
1690,8.3560,13.6817,-21.7283
1691,13.9829,13.7797,-21.6173
1692,19.5848,13.8289,-21.3254
1693,25.2392,13.9313,-21.1964
1694,30.9005,14.0078,-21.0290
1695,36.5579,14.0969,-20.8951
1696,42.1771,14.1648,-20.6258
1697,47.8728,14.2278,-20.4503
1698,53.5814,14.3448,-20.5067
1699,59.2500,14.4350,-20.3955
1700,64.9454,14.5704,-20.2059
1701,70.8035,14.6168,-20.3788
1702,76.3418,14.6702,-19.6633
1703,82.1542,14.7580,-19.7257
1704,87.8529,14.8331,-19.4554
1705,93.6566,14.9319,-19.4693
1706,99.4188,15.0213,-19.3891
1707,105.1472,15.0806,-19.0862
1708,110.9360,15.1700,-18.9791
1709,116.7464,15.2479,-19.0141
1710,122.5645,15.3266,-18.9085
1711,128.3461,15.4048,-18.7382
1712,134.1082,15.4950,-18.5122
1713,139.9803,15.6567,-18.4126
1714,145.8148,15.7768,-18.2174
1715,151.6192,15.7595,-18.0716
1716,157.6001,15.8412,-18.1300
1717,163.4772,15.9361,-18.1839
1718,169.3851,15.9943,-18.2882
1719,175.2723,16.1136,-18.0143
1720,181.2464,16.2105,-18.0225
1721,187.1777,16.2868,-18.0487
1722,193.0866,16.4195,-18.0222
1723,199.0970,16.4641,-18.0393
1724,205.0802,16.5496,-17.9266
1725,211.0312,16.6405,-17.8709
1726,217.0595,16.7166,-17.8306
1727,223.0641,16.8005,-17.8149
1728,229.0630,16.9089,-17.7172
1729,235.0744,17.0102,-17.5838
1730,241.0862,17.0690,-17.4967
1731,247.1421,17.1678,-17.5249
1732,253.2539,17.2557,-17.5223
1733,259.3319,17.3640,-17.4295
1734,265.3835,17.4291,-17.3775
1735,271.4516,17.4922,-17.3281
1736,277.7100,17.5576,-17.6115
1737,283.6723,17.7116,-17.1662
1738,289.6560,17.7910,-16.8123
1739,295.7697,17.8364,-16.6656
1740,302.0543,17.9658,-16.9101
1741,308.1476,18.0409,-16.7153
1742,314.2730,18.1511,-16.5161
1743,320.5527,18.2395,-16.6841
1744,326.7730,18.3309,-16.6100
1745,333.0201,18.3407,-16.5388
1746,339.0873,18.4237,-16.2785
1747,345.1498,18.6041,-15.8535
1748,351.4533,18.6379,-15.8553
1749,357.6893,18.7504,-15.7370
1750,363.9276,18.8750,-15.6446
1751,370.0291,18.9715,-15.1964
1752,376.4022,18.9827,-15.2613
1753,382.4789,19.1727,-14.6831
1754,388.8806,19.2363,-14.7021
1755,395.3147,19.3587,-15.0116
1756,401.4578,19.3721,-14.4687
1757,407.7007,19.4477,-14.1514
1758,413.8541,19.5403,-13.6534
1759,420.1658,19.6659,-13.4988
1760,426.0940,19.8491,-12.5282
1761,429.9194,19.8715,-7.5069
1762,-361.5210,4.0055,-29.4792
1763,-356.4051,3.7729,-33.7964
1764,-351.1242,3.8916,-34.4515
1765,-345.9436,3.9968,-34.0938
1766,-340.7340,3.9866,-34.0608
1767,-335.4526,3.9915,-33.8370
1768,-330.2438,4.1438,-33.8399
1769,-324.9653,4.2332,-33.6707
1770,-319.7174,4.3399,-33.6104
1771,-314.4447,4.3958,-33.4287
1772,-309.1835,4.4528,-33.2531
1773,-303.9130,4.5468,-33.1275
1774,-298.6383,4.6205,-32.9788
1775,-293.3465,4.6993,-32.8355
1776,-288.0621,4.7356,-32.5289
1777,-282.7706,4.8410,-32.4333
1778,-277.4668,4.9119,-32.2385
1779,-272.1561,4.9900,-32.0589
1780,-266.8446,5.0669,-31.8797
1781,-261.5531,5.1247,-31.6332
1782,-256.3226,5.2015,-31.8906
1783,-250.9433,5.2704,-31.2162
1784,-245.5622,5.3699,-31.1270
1785,-240.2451,5.4550,-31.1733
1786,-234.9045,5.5170,-30.7900
1787,-229.5545,5.5961,-30.5793
1788,-224.2054,5.6713,-30.3738
1789,-218.8480,5.7589,-30.2412
1790,-213.4947,5.8420,-30.0596
1791,-208.1355,5.8781,-29.7794
1792,-202.7661,5.9446,-29.5548
1793,-197.3846,6.0305,-29.4375
1794,-192.0032,6.1017,-29.2118
1795,-186.6130,6.1755,-29.0105
1796,-181.2277,6.2214,-28.8297
1797,-175.8254,6.3079,-28.5883
1798,-170.4267,6.3758,-28.4876
1799,-165.0238,6.4414,-28.1942
1800,-159.5816,6.5441,-28.1217
1801,-154.1817,6.6395,-27.7620
1802,-148.7697,6.6819,-27.6125
1803,-143.3256,6.7826,-27.5123
1804,-137.8730,6.8709,-27.4068
1805,-132.4242,6.9384,-27.1920
1806,-127.0389,7.0113,-26.9382
1807,-121.6226,7.2704,-26.4319
1808,-116.0926,7.1835,-26.4870
1809,-110.5908,7.2490,-26.4824
1810,-105.0976,7.3386,-26.2080
1811,-99.6102,7.4128,-26.0988
1812,-94.1469,7.4784,-25.9473
1813,-88.6108,7.5409,-25.8112
1814,-83.1631,7.5198,-25.5657
1815,-77.6333,7.7245,-25.4652
1816,-72.1108,7.7768,-25.3156
1817,-66.6113,7.8399,-25.0558
1818,-61.1256,7.9365,-24.7931
1819,-55.5480,8.0111,-24.7208
1820,-49.9926,8.0897,-24.5213
1821,-44.4144,8.1481,-24.4857
1822,-38.8431,8.2226,-24.4675
1823,-33.2845,8.3337,-24.1632
1824,-27.7018,8.4258,-24.1067
1825,-22.0067,8.5004,-24.4288
1826,-16.4093,8.5611,-24.2765
1827,-10.8724,8.6319,-23.8522
1828,-5.2763,8.7092,-23.6882
1829,0.3915,8.8417,-23.8086
1830,6.0726,8.8535,-23.9196
1831,11.6663,8.9363,-23.6039
1832,17.2759,9.0317,-23.2821
1833,22.9470,9.1122,-23.3870
1834,28.6775,9.1760,-23.4349
1835,34.3368,9.2597,-23.1449
1836,40.0734,9.3107,-23.2852
1837,45.7483,9.4105,-23.1462
1838,51.4167,9.5032,-22.9194
1839,57.1644,9.5729,-22.9642
1840,62.9043,9.6528,-22.9689
1841,68.6587,9.7529,-22.9687
1842,74.4151,9.8019,-22.9814
1843,80.1961,9.9041,-22.9336
1844,85.9964,9.9851,-22.8917
1845,91.7709,10.0662,-22.8345
1846,97.5448,10.1523,-22.7576
1847,103.3626,10.2215,-22.7583
1848,109.1794,10.3060,-22.7132
1849,115.0093,10.3945,-22.6683
1850,120.8342,10.4702,-22.7722
1851,126.6947,10.5481,-22.6821
1852,132.5275,10.6115,-22.6325
1853,138.3958,10.7455,-22.5065
1854,144.3179,10.8223,-22.5203
1855,150.1820,10.8684,-22.4851
1856,155.9600,10.9489,-22.1298
1857,161.9063,11.0542,-22.2547
1858,167.9195,11.1202,-22.4076
1859,173.8275,11.2284,-22.3364
1860,179.7029,11.3374,-22.0836
1861,185.6743,11.3761,-22.1460
1862,191.6760,11.4293,-22.2392
1863,197.5708,11.5493,-22.0150
1864,203.5212,11.5878,-21.8250
1865,209.5325,11.6606,-21.8032
1866,215.4224,11.7640,-21.4863
1867,221.4634,11.9062,-21.4401
1868,227.3969,11.9718,-21.1673
1869,233.4082,12.0499,-21.0312
1870,239.4331,12.1184,-20.9312
1871,245.3675,12.2094,-20.6086
1872,251.3248,12.3149,-20.2747
1873,257.4332,12.3595,-20.3031
1874,263.4473,12.4543,-20.0129
1875,269.4183,12.5289,-19.7501
1876,275.6149,12.6400,-19.8268
1877,281.6220,12.7008,-19.4659
1878,287.6268,12.8141,-19.1590
1879,293.7234,12.8366,-19.0055
1880,299.6512,12.9937,-18.4331
1881,305.9405,13.1429,-18.6393
1882,311.8770,13.2332,-18.0940
1883,318.0931,13.1727,-18.0146
1884,324.0720,13.2432,-17.4904
1885,330.1982,13.2807,-17.2579
1886,336.2054,13.4774,-16.6671
1887,342.4472,13.5522,-16.6331
1888,348.5154,13.6611,-16.1565
1889,354.6164,13.7787,-15.7706
1890,360.6015,13.8174,-15.0891
1891,366.7249,13.8403,-14.7488
1892,372.8355,13.9194,-14.2589
1893,379.0369,13.9940,-13.9969
1894,385.1452,14.0506,-13.4444
1895,391.3800,14.1412,-13.2204
1896,397.5608,14.2810,-12.8980
1897,403.6740,14.3766,-12.3382
1898,409.9119,14.4355,-12.0295
1899,416.2845,14.5398,-12.1767
1900,422.3557,14.3974,-11.2600
1901,427.6496,14.4701,-9.1366
1902,431.6983,14.7452,-4.4583
1903,-358.9785,-0.9495,-32.9557
1904,-353.7259,-0.7808,-34.7557
1905,-348.5358,-0.7650,-34.6453
1906,-343.2908,-0.6127,-34.5695
1907,-338.0541,-0.5870,-34.5416
1908,-332.7707,-0.4978,-34.3045
1909,-327.5609,-0.4227,-34.2266
1910,-322.2949,-0.3437,-34.0366
1911,-317.0076,-0.2579,-33.9527
1912,-311.7312,-0.1945,-33.7096
1913,-306.4802,-0.1269,-33.6467
1914,-301.2039,-0.0499,-33.4823
1915,-295.9288,0.0379,-33.4456
1916,-290.6331,0.1172,-33.2206
1917,-285.3398,0.2131,-33.0718
1918,-280.0383,0.2436,-32.8474
1919,-274.7217,0.2980,-32.6933
1920,-269.4189,0.3907,-32.4720
1921,-264.1126,0.4488,-32.2134
1922,-258.8031,0.5173,-31.9801
1923,-253.4683,0.5793,-31.8064
1924,-248.1459,0.6388,-31.7364
1925,-242.8016,0.7337,-31.6104
1926,-237.4757,0.8161,-31.4066
1927,-232.1350,0.8929,-31.4277
1928,-226.7671,0.9609,-31.1059
1929,-221.4150,1.0171,-30.9020
1930,-216.0661,1.1379,-30.6809
1931,-210.6879,1.1859,-30.6442
1932,-205.3273,1.2565,-30.4350
1933,-199.9460,1.3237,-30.2652
1934,-194.5643,1.3808,-30.1696
1935,-189.1718,1.4361,-29.9258
1936,-183.7730,1.5255,-29.8968
1937,-178.3850,1.6238,-29.6396
1938,-172.9861,1.6689,-29.4508
1939,-167.5533,1.7502,-29.3693
1940,-162.1319,1.7876,-29.1262
1941,-156.6996,1.9053,-29.0976
1942,-151.2542,1.9782,-29.0100
1943,-145.8070,2.0434,-29.0080
1944,-140.3654,2.1047,-28.7754
1945,-134.9106,2.1812,-28.7203
1946,-129.4748,2.2463,-28.4226
1947,-124.0757,2.3562,-28.0758
1948,-118.5399,2.4078,-28.2202
1949,-113.0178,2.4688,-28.4059
1950,-107.5273,2.5478,-28.1949
1951,-102.0416,2.6240,-28.1293
1952,-96.5335,2.7106,-27.9728
1953,-91.0003,2.7956,-27.9439
1954,-85.4593,2.8480,-27.9964
1955,-79.9527,2.9187,-27.8848
1956,-74.4195,3.0009,-27.7297
1957,-68.8326,3.0798,-27.7618
1958,-63.2673,3.1462,-27.8786
1959,-57.7038,3.2261,-27.8097
1960,-52.0584,3.2919,-27.8982
1961,-46.5502,3.4153,-27.7158
1962,-40.9506,3.4932,-27.6836
1963,-35.3385,3.5202,-27.7310
1964,-29.7317,3.5767,-27.7755
1965,-24.1152,3.6723,-27.6535
1966,-18.4779,3.7616,-27.6009
1967,-12.8415,3.8150,-27.6653
1968,-7.2205,3.8835,-27.5059
1969,-1.5634,3.9460,-27.5231
1970,4.1126,4.0470,-27.5671
1971,9.7451,4.1205,-27.3557
1972,15.4265,4.1881,-27.3119
1973,21.1389,4.2709,-27.3635
1974,26.8620,4.3349,-27.4672
1975,32.5516,4.4292,-27.3732
1976,38.2556,4.4806,-27.3211
1977,44.0113,4.5882,-27.4742
1978,49.6192,4.6235,-26.9137
1979,55.3500,4.7035,-26.8467
1980,61.1247,4.7990,-26.9395
1981,66.9105,4.8835,-26.9643
1982,72.5690,4.9214,-26.5631
1983,78.3778,5.1378,-26.6672
1984,84.0732,5.1141,-26.2811
1985,89.8669,5.1723,-26.1965
1986,95.7785,5.3157,-26.4874
1987,101.4327,5.3625,-25.7894
1988,107.2572,5.4297,-26.0010
1989,113.0229,5.5309,-25.6969
1990,118.9668,5.5647,-25.9381
1991,124.6732,5.6610,-25.6721
1992,130.7380,5.7289,-26.0325
1993,136.2811,5.8192,-25.0120
1994,142.0700,5.8856,-24.6333
1995,147.9519,6.0057,-24.6689
1996,153.8656,6.0601,-24.5694
1997,159.6844,6.1444,-24.3097
1998,165.5721,6.2011,-24.0451
1999,171.4136,6.2563,-23.7820
2000,177.1900,6.3514,-23.2817
2001,183.1879,6.4144,-23.3460
2002,188.9970,6.5125,-22.9439
2003,194.9091,6.5631,-22.7372
2004,200.7865,6.6700,-22.3578
2005,206.6713,6.7541,-21.9587
2006,212.5230,6.8601,-21.6147
2007,218.5727,6.9388,-21.6037
2008,224.4395,7.0005,-21.1387
2009,230.3568,7.0354,-20.7709
2010,236.1637,7.1305,-20.1418
2011,242.1784,7.2159,-19.9617
2012,248.2188,7.2855,-19.9258
2013,254.1087,7.3669,-19.3592
2014,260.0797,7.4419,-19.0927
2015,266.0204,7.5166,-18.6505
2016,272.0130,7.6090,-18.3058
2017,277.9640,7.6881,-17.8194
2018,283.9018,7.7608,-17.4287
2019,289.9208,7.8515,-17.0559
2020,295.9143,7.9320,-16.6538
2021,301.9431,7.9875,-16.3168
2022,307.9110,8.0848,-15.7984
2023,313.9718,8.1617,-15.4502
2024,319.9997,8.2251,-15.1348
2025,325.9685,8.3027,-14.4918
2026,332.0258,8.3837,-14.1748
2027,338.0701,8.4855,-13.6918
2028,344.1654,8.5532,-13.3314
2029,350.1820,8.6340,-12.7674
2030,356.2809,8.7227,-12.3669
2031,362.2140,8.8605,-11.6175
2032,368.5351,8.8498,-11.6528
2033,374.6177,8.9356,-11.1993
2034,380.7367,8.9852,-10.7437
2035,386.8827,9.0787,-10.3593
2036,393.0038,9.1429,-9.9157
2037,399.1245,9.2201,-9.4230
2038,405.3142,9.3194,-9.0583
2039,411.3951,9.4256,-8.4794
2040,417.7779,9.4444,-8.5306
2041,424.0639,9.4509,-8.2671
2042,429.4749,9.4952,-6.2772
2043,-361.4081,-5.4927,-30.8782
2044,-356.3219,-5.3435,-34.5045
2045,-351.0806,-5.3502,-35.3461
2046,-345.8562,-5.3185,-35.4620
2047,-340.5962,-5.2271,-35.1655
2048,-335.3947,-5.1663,-35.0914
2049,-330.1238,-5.0923,-34.8720
2050,-324.8659,-5.0434,-34.8217
2051,-319.6013,-4.9474,-34.6950
2052,-314.3063,-4.8609,-34.4730
2053,-309.0306,-4.7747,-34.4057
2054,-303.7712,-4.7268,-34.2743
2055,-298.4777,-4.6676,-34.2316
2056,-293.1843,-4.5993,-34.1169
2057,-287.9017,-4.5403,-34.0977
2058,-282.6005,-4.4476,-33.8680
2059,-277.2812,-4.3812,-33.9046
2060,-271.9904,-4.3167,-33.6913
2061,-266.6390,-4.2585,-33.4439
2062,-261.3336,-4.1828,-33.3627
2063,-256.0221,-4.1283,-33.3847
2064,-250.6562,-4.0428,-33.4290
2065,-245.3171,-3.9567,-33.2920
2066,-239.9802,-3.9091,-33.1901
2067,-234.6196,-3.8567,-33.0503
2068,-229.2472,-3.7807,-33.0189
2069,-223.8916,-3.7097,-32.9520
2070,-218.5227,-3.6015,-32.8688
2071,-213.1475,-3.5645,-32.7929
2072,-207.7541,-3.5159,-32.8251
2073,-202.3590,-3.4397,-32.7564
2074,-196.9677,-3.3471,-32.6293
2075,-191.5795,-3.2896,-32.6161
2076,-186.1607,-3.2157,-32.5720
2077,-180.7448,-3.1231,-32.4791
2078,-175.3338,-3.0497,-32.4923
2079,-169.8688,-2.9913,-32.4399
2080,-164.4273,-2.9386,-32.4853
2081,-158.9988,-2.8835,-32.4428
2082,-153.5199,-2.7963,-32.4123
2083,-148.0637,-2.7268,-32.3995
2084,-142.5899,-2.6454,-32.3869
2085,-137.1462,-2.5867,-32.2852
2086,-131.6422,-2.5092,-32.1987
2087,-126.1587,-2.4229,-32.2128
2088,-120.6712,-2.3640,-32.3027
2089,-115.1571,-2.2898,-32.2413
2090,-109.6317,-2.2153,-32.1508
2091,-104.1245,-2.1600,-32.1218
2092,-98.6045,-2.0922,-32.0737
2093,-93.0891,-2.0077,-31.8914
2094,-87.4820,-1.9581,-32.1953
2095,-81.9923,-1.9031,-31.8543
2096,-76.4832,-1.7999,-31.6169
2097,-70.9612,-1.6854,-31.5058
2098,-65.2936,-1.5904,-31.7762
2099,-59.7155,-1.5430,-31.7581
2100,-54.0562,-1.4678,-32.1673
2101,-48.7065,-1.3167,-30.8727
2104,-31.7741,-1.3002,-31.2802
2105,-26.1284,-1.1310,-31.2353
2106,-20.7068,-0.9864,-30.0560
2107,-14.9304,-0.8335,-30.6351
2108,-9.2266,-0.9465,-31.1050
2109,-3.6034,-0.9522,-30.8381
2110,2.0186,-0.8235,-30.6118
2111,7.6142,-0.7386,-30.2358
2112,13.3183,-0.7935,-30.3603
2113,18.8969,-0.6534,-29.8601
2114,24.5934,-0.4203,-29.5565
2115,30.1754,-0.4182,-29.1385
2116,35.9197,-0.3243,-29.1732
2117,41.6226,-0.3017,-29.0845
2118,47.2420,-0.1896,-28.6447
2119,52.9414,-0.1402,-28.3779
2120,58.6560,-0.0177,-28.2502
2121,64.3218,0.0066,-27.7610
2122,70.0885,0.0621,-27.8151
2123,75.7486,0.1786,-27.4134
2124,81.4614,0.2149,-27.0297
2125,87.2029,0.2971,-26.8844
2126,92.9343,0.3612,-26.5529
2127,98.7177,0.4463,-26.3890
2128,104.4189,0.5522,-25.9518
2129,110.0812,0.6671,-25.4541
2130,115.9258,0.6989,-25.4774
2131,121.6751,0.7588,-25.0040
2132,127.4103,0.8231,-24.5039
2133,133.2086,0.9017,-24.2923
2134,139.0108,0.9530,-24.0884
2135,144.5301,1.1323,-22.8014
2136,150.4526,1.1049,-23.0068
2137,156.2863,1.1822,-22.6560
2138,162.0691,1.2304,-22.1868
2139,167.8834,1.3203,-21.7929
2140,173.7154,1.3922,-21.5757
2141,179.5356,1.4761,-21.0933
2142,185.3298,1.5480,-20.8106
2143,191.1527,1.6243,-20.3733
2144,197.0057,1.6985,-19.9279
2145,202.8669,1.7735,-19.5942
2146,208.7206,1.8390,-19.1688
2147,214.5932,1.9276,-18.7189
2148,220.4663,1.9881,-18.3220
2149,226.3713,2.0792,-18.0188
2150,232.2735,2.1712,-17.6407
2151,238.1427,2.2207,-17.2121
2152,244.0771,2.2914,-16.8391
2153,249.9971,2.3669,-16.4492
2154,255.9320,2.4528,-16.1069
2155,261.8387,2.5249,-15.6755
2156,267.8137,2.5703,-15.3362
2157,273.8327,2.6675,-15.1043
2158,279.8188,2.7354,-14.7372
2159,285.7926,2.8387,-14.3633
2160,291.7539,2.8885,-13.9095
2161,297.7424,2.9731,-13.5258
2162,303.8199,3.0675,-13.3230
2163,309.8252,3.1349,-12.8888
2164,315.8798,3.2126,-12.6080
2165,321.8414,3.2815,-12.0485
2166,327.9642,3.3511,-11.7818
2167,333.9600,3.3883,-11.3341
2168,340.1507,3.4922,-11.1893
2169,346.2193,3.5623,-10.7578
2170,352.3128,3.6489,-10.4151
2171,358.4470,3.7266,-10.1215
2172,364.5810,3.7749,-9.8008
2173,370.7681,3.8777,-9.5284
2174,376.9861,3.9677,-9.3835
2175,383.0887,4.0302,-8.9008
2176,389.3176,4.1058,-8.6673
2177,395.5336,4.1701,-8.4506
2178,401.7204,4.2423,-8.1113
2179,408.0097,4.3336,-7.9298
2180,414.2152,4.4099,-7.5816
2181,420.4022,4.5251,-7.1111
2182,426.6610,4.6821,-6.8902
2183,431.3630,4.4865,-3.5274
2184,-358.8414,-10.1646,-33.7207
2185,-353.6468,-9.9795,-36.9296
2186,-348.4543,-9.9908,-36.7087
2187,-343.2138,-9.8953,-37.0320
2188,-337.9272,-9.8068,-37.1421
2189,-332.6928,-9.7661,-37.3095
2190,-327.4509,-9.7074,-37.4773
2191,-322.1632,-9.6438,-37.1303
2192,-316.8729,-9.5799,-37.1105
2193,-311.5818,-9.5180,-37.1116
2194,-306.2945,-9.4241,-37.0652
2195,-301.0040,-9.3582,-37.0915
2196,-295.7246,-9.2729,-36.9133
2197,-290.4034,-9.2330,-37.2007
2198,-285.0959,-9.1593,-36.9734
2199,-279.7668,-9.0901,-36.9929
2200,-274.4533,-9.0274,-36.8735
2201,-269.1281,-8.9839,-37.0323
2202,-263.7697,-8.9024,-37.0480
2203,-258.4424,-8.8346,-37.0327
2204,-253.0867,-8.7854,-36.9794
2205,-247.7180,-8.7020,-36.9856
2206,-242.3644,-8.6359,-37.0078
2207,-236.9713,-8.5783,-37.0182
2208,-231.6654,-8.4919,-36.9327
2209,-226.2408,-8.4416,-36.9164
2210,-220.8889,-8.3572,-36.6056
2211,-215.4975,-8.2940,-36.6026
2212,-210.0886,-8.2259,-36.6301
2213,-204.6685,-8.2053,-36.7607
2214,-199.2819,-8.0829,-36.5614
2215,-193.8399,-7.9951,-36.7229
2216,-188.3894,-8.0164,-36.9043
2217,-182.9959,-7.9509,-36.5234
2218,-177.5929,-7.7867,-36.2409
